22930			3
23131			3
23332			2
23533			0
23734			2
23936			1
24137			1
24338			3
24539			5
24740			1
24941			4
25142			2
25344			2
25545			4
25746			1
25947			2
26148			1
26349			5
26550			3
26752			3
26953			3
27154			1
27355			0
27556			0
27757			4
27958			2
28160			3
28361			2
28562			0
28763			2
28964			2
29165			3
29366			1
29568			3
29769			4
29970			8
30171			3
30372			4
30573			2
30774			0
30976			1
31177			3
31378			2
31579			5
31780			3
31981			2
32182			2
32384			5
32585			2
32786			4
32987			2
33188			3
33389			1
33590			2
33792			1
33993			4
34194			3
34395			1
34596			3
34797			1
34998			3
35200			0
35401			1
35602			2
35803			4
36004			0
36205			2
36406			2
36608			5
36809			2
37010			1
37211			4
37412			2
37613			4
37814			2
38016			4
38217			2
38418			4
38619			2
38820			5
39021			4
39222			0
39424			1
39625			4
39826			4
40027			3
40228			0
40429			5
40630			1
40832			1
41033			4
41234			5
41435			5
41636			4
41837			1
42038			1
42240			5
42441			3
42642			5
42843			2
43044			1
43245			3
43446			0
43648			2
43849			5
44050			3
44251			4
44452			4
44653			2
44854			0
45056			0
45257			2
45458			0
45659			2
45860			1
46061			0
46262			2
46464			1
46665			2
46866			7
47067			1
47268			1
47469			1
47670			2
47872			1
48073			4
48274			0
48475			2
48676			2
48877			1
49078			1
49280			3
49481			4
49682			4
49883			3
50084			2
50285			0
50486			1
50688			5
50889			2
51090			2
51291			5
51492			2
51693			4
51894			2
52096			2
52297			2
52498			2
52699			3
52900			1
53101			2
53302			2
53504			4
53705			0
53906			2
54107			0
54308			6
54509			3
54710			6
54912			3
55113			2
55314			3
55515			3
55716			5
55917			2
56118			2
56320			1
56521			1
56722			3
56923			0
57124			4
57325			2
57526			1
57728			1
57929			1
58130			2
58331			2
58532			3
58733			4
58934			3
59136			4
59337			3
59538			2
59739			2
59940			1
60141			2
60342			2
60544			3
60745			3
60946			5
61147			4
61348			2
61549			0
61750			1
61952			7
62153			1
62354			0
62555			1
62756			4
62957			1
63158			1
63360			2
63561			3
63762			2
63963			2
64164			6
64365			1
64566			2
64768			3
64969			4
65170			1
65371			0
65572			0
65773			2
65974			2
66176			2
66377			5
66578			1
66779			2
66980			3
67181			3
67382			2
67584			2
67785			2
67986			2
68187			2
68388			0
68589			3
68790			3
68992			2
69193			3
69394			1
69595			1
69796			1
69997			1
70198			3
70400			3
70601			3
70802			2
71003			3
71204			2
71405			1
71606			3
71808			3
72009			1
72210			3
72411			2
72612			6
72813			4
73014			5
73216			2
73417			1
73618			2
73819			6
74020			1
74221			4
74422			5
74624			1
74825			1
75026			1
75227			3
75428			2
75629			0
75830			3
76032			6
76233			3
76434			1
76635			2
76836			3
77037			4
77238			2
77440			1
77641			2
77842			4
78043			1
78244			3
78445			2
78646			3
78848			1
79049			3
79250			1
79451			3
79652			3
79853			5
80054			3
80256			3
80457			4
80658			0
80859			3
81060			5
81261			3
81462			1
81664			2
81865			4
82066			0
82267			1
82468			2
82669			1
82870			4
83072			4
83273			4
83474			3
83675			4
83876			4
84077			2
84278			5
84480			3
84681			0
84882			1
85083			4
85284			2
85485			2
85686			3
85888			0
86089			2
86290			1
86491			2
86692			1
86893			2
87094			2
87296			2
87497			3
87698			1
87899			0
88100			4
88301			3
88502			3
88704			3
88905			3
89106			1
89307			1
89508			1
89709			3
89910			1
90112			3
90313			3
90514			1
90715			1
90916			3
91117			3
91318			3
91520			1
91721			3
91922			3
92123			5
92324			2
92525			7
92726			0
92928			2
93129			2
93330			1
93531			2
93732			2
93933			1
94134			3
94336			4
94537			4
94738			6
94939			1
95140			2
95341			2
95542			3
95744			3
95945			1
96146			1
96347			2
96548			0
96749			1
96950			4
97152			5
97353			3
97554			6
97755			2
97956			2
98157			3
98358			2
98560			3
98761			3
98962			1
99163			4
99364			5
99565			7
99766			2
99968			1
100169			4
100370			1
100571			3
100772			5
100973			1
101174			2
101376			4
101577			4
101778			7
101979			3
102180			0
102381			4
102582			2
102784			3
102985			2
103186			2
103387			2
103588			1
103789			2
103990			4
104192			3
104393			3
104594			3
104795			1
104996			0
105197			3
105398			3
105600			3
105801			3
106002			5
106203			3
106404			2
106605			1
106806			5
107008			1
107209			2
107410			2
107611			2
107812			2
108013			1
108214			1
108416			3
108617			3
108818			1
109019			2
109220			3
109421			1
109622			3
109824			6
110025			1
110226			3
110427			2
110628			3
110829			4
111030			6
111232			4
111433			3
111634			1
111835			0
112036			3
112237			3
112438			2
112640			3
112841			5
113042			4
113243			3
113444			2
113645			3
113846			6
114048			2
114249			3
114450			3
114651			4
114852			4
115053			9
115254			3
115456			5
115657			3
115858			2
116059			2
116260			3
116461			3
116662			1
116864			2
117065			2
117266			0
117467			6
117668			3
117869			0
118070			3
118272			3
118473			3
118674			3
118875			4
119076			2
119277			2
119478			3
119680			3
119881			1
120082			1
120283			1
120484			2
120685			2
120886			5
121088			5
121289			9
121490			3
121691			2
121892			0
122093			2
122294			4
122496			0
122697			4
122898			2
123099			3
123300			1
