59061			0
60062			0
61063			0
62064			0
63065			0
64066			0
65067			0
66068			0
67069			0
68070			0
69071			1
70072			1
71073			0
72074			0
73075			0
74076			0
75077			1
76078			1
77079			0
78080			0
79081			0
80082			1
81083			0
82084			0
83085			0
84086			2
85087			0
86088			1
87089			2
88090			0
89091			0
90092			0
91094			2
92095			0
93096			0
94097			0
95098			0
96099			0
97100			0
98101			0
99102			1
100103			0
101104			0
102105			0
103106			1
104107			0
105108			0
106109			0
107110			0
108111			0
109112			1
110113			0
111114			0
112115			0
113116			1
114117			0
115118			1
116119			0
117120			1
118121			0
119122			0
120123			0
121124			1
122125			0
123126			0
124127			0
125128			1
126129			0
127130			0
128131			0
129132			0
130134			0
131135			0
132136			0
133137			0
134138			1
135139			0
136140			0
137141			1
138142			0
139143			0
140144			0
141145			0
142146			0
143147			1
144148			0
145149			1
146150			0
147151			0
148152			0
149153			1
150154			1
151155			0
152156			1
153157			2
154158			0
155159			0
156160			0
157161			1
158162			0
159163			0
160164			0
161165			1
162166			1
163167			0
164168			0
165169			0
166170			0
167171			1
168172			1
169174			0
170175			2
171176			0
172177			1
173178			1
174179			0
175180			0
176181			2
177182			0
178183			1
179184			0
180185			0
181186			1
182187			0
183188			0
184189			0
185190			0
186191			1
187192			0
188193			0
189194			2
190195			0
191196			2
192197			0
193198			0
194199			0
195200			1
196201			0
197202			0
198203			0
199204			1
200205			1
201206			0
202207			0
203208			0
204209			0
205210			0
206211			1
207212			0
208214			0
209215			2
210216			2
211217			3
212218			0
213219			1
214220			2
215221			0
216222			0
217223			0
218224			0
219225			0
220226			0
221227			0
222228			1
223229			1
224230			2
225231			0
226232			0
227233			0
228234			1
229235			0
230236			1
231237			1
232238			0
233239			0
234240			0
235241			0
236242			0
237243			0
238244			0
239245			1
240246			0
241247			1
242248			0
243249			0
244250			0
245251			1
246252			0
247254			0
248255			0
249256			0
250257			0
251258			0
252259			0
253260			0
254261			1
255262			0
256263			1
257264			0
258265			0
259266			0
260267			1
261268			0
262269			1
263270			1
264271			0
265272			0
266273			1
267274			1
268275			0
269276			4
270277			2
271278			1
272279			0
273280			0
274281			0
275282			0
276283			0
277284			0
278285			0
279286			0
280287			0
281288			0
282289			1
283290			0
284291			0
285292			0
286294			0
287295			0
288296			1
289297			1
290298			0
291299			0
292300			0
293301			1
294302			0
295303			0
296304			0
297305			0
298306			0
299307			0
300308			0
301309			0
302310			0
303311			1
304312			1
305313			0
306314			0
307315			0
308316			1
309317			0
310318			0
311319			0
312320			1
313321			0
314322			0
315323			0
316324			0
317325			0
318326			1
319327			1
320328			0
321329			0
322330			0
323331			0
324332			1
325334			0
326335			1
327336			0
328337			0
329338			0
330339			0
331340			2
332341			0
333342			0
334343			0
335344			0
336345			0
337346			0
338347			0
339348			0
340349			0
341350			0
342351			1
343352			0
344353			0
345354			0
346355			2
347356			0
348357			2
349358			1
350359			0
351360			1
352361			0
353362			0
354363			0
355364			0
356365			0
357366			0
358367			0
359368			0
360369			1
361370			0
362371			0
363372			1
364374			0
365375			0
366376			0
367377			0
368378			0
369379			0
370380			1
371381			0
372382			0
373383			0
374384			0
375385			1
376386			0
377387			0
378388			0
379389			1
380390			0
381391			0
382392			1
383393			0
384394			2
385395			0
386396			0
387397			0
388398			1
389399			1
390400			1
391401			0
392402			0
393403			1
394404			0
395405			1
396406			1
397407			1
398408			1
399409			0
400410			0
401411			0
402412			0
403414			0
404415			0
405416			1
406417			0
407418			0
408419			1
409420			0
410421			1
411422			2
412423			0
413424			1
414425			0
415426			1
416427			0
417428			0
418429			0
419430			2
420431			1
421432			1
422433			1
423434			0
424435			0
425436			0
426437			0
427438			0
428439			0
429440			2
430441			0
431442			0
432443			0
433444			0
434445			0
435446			0
436447			0
437448			0
438449			1
439450			0
440451			1
441452			0
442454			0
443455			1
444456			0
445457			0
446458			0
447459			1
448460			0
449461			1
450462			1
451463			0
452464			0
453465			0
454466			0
455467			0
456468			1
457469			1
458470			0
459471			1
460472			0
461473			0
462474			0
463475			1
464476			0
465477			0
466478			1
467479			0
468480			1
469481			0
470482			1
471483			1
472484			0
473485			0
474486			0
475487			0
476488			0
477489			0
478490			0
479491			0
480492			0
481494			1
482495			0
483496			1
484497			1
485498			0
486499			1
487500			1
488501			0
489502			0
490503			0
491504			0
492505			0
493506			0
494507			1
495508			0
496509			1
497510			0
498511			1
499512			0
500513			2
501514			0
502515			1
503516			0
504517			0
505518			0
506519			2
507520			0
508521			0
509522			0
510523			1
511524			0
512525			0
513526			0
514527			0
515528			0
516529			1
517530			1
518531			1
519532			2
520534			1
521535			0
522536			0
523537			0
524538			0
525539			0
526540			1
527541			0
528542			0
529543			0
530544			0
531545			1
532546			1
533547			0
534548			0
535549			0
536550			1
537551			0
538552			0
539553			0
540554			0
541555			0
542556			0
543557			0
544558			1
545559			1
546560			0
547561			0
548562			0
549563			1
550564			1
551565			1
552566			0
553567			0
554568			0
555569			1
556570			0
557571			0
558572			0
559574			0
560575			0
561576			1
562577			0
563578			0
564579			0
565580			0
566581			1
567582			0
568583			0
569584			0
570585			0
571586			0
572587			0
573588			1
574589			0
575590			0
576591			0
577592			0
578593			1
579594			0
580595			0
581596			0
582597			1
583598			0
584599			0
585600			1
586601			0
587602			0
588603			1
589604			1
590605			0
591606			0
592607			0
593608			0
594609			0
595610			0
596611			0
597612			1
598614			0
599615			2
600616			0
601617			0
602618			0
603619			0
604620			1
605621			1
606622			0
607623			1
608624			1
609625			0
610626			2
611627			0
612628			1
613629			0
614630			0
615631			1
616632			1
617633			0
618634			2
619635			2
620636			0
621637			0
622638			1
623639			0
624640			0
625641			1
626642			1
627643			0
628644			0
629645			1
630646			0
631647			0
632648			1
633649			0
634650			2
635651			0
636652			1
637654			0
638655			2
639656			1
640657			0
641658			1
642659			1
643660			0
644661			0
645662			1
646663			0
647664			0
648665			0
649666			0
650667			0
651668			0
652669			0
