64034			27
66035			24
68036			24
70037			21
72038			25
74039			23
76040			25
78041			20
80043			27
82044			31
84045			22
86046			30
88047			16
90048			20
92049			25
94050			23
96051			24
98052			22
100054			30
102055			22
104056			20
106057			37
108058			21
110059			16
112060			19
114061			24
116062			35
118063			23
120064			29
122065			23
124066			16
126067			26
128068			28
130069			35
132070			21
134071			23
136072			39
138073			30
140075			19
142076			25
144077			29
146078			29
148079			27
150080			20
152081			32
154082			29
156083			25
158084			28
160086			23
162087			29
164088			27
166089			33
168090			18
170091			30
172092			32
174093			23
176094			28
178095			19
180096			32
182097			34
184098			26
186099			26
188100			28
190101			20
192102			30
194103			28
196104			26
198105			24
200107			25
202108			24
204109			29
206110			24
208111			30
210112			24
212113			20
214114			25
216115			30
218116			33
220118			25
222119			29
224120			26
226121			19
228122			21
230123			18
232124			27
234125			20
236126			25
238127			21
240128			22
242129			23
244130			20
246131			21
248132			17
250133			29
252134			20
254135			24
256136			32
258137			24
260139			26
262140			28
264141			22
266142			26
268143			21
270144			15
272145			29
274146			33
276147			19
278148			28
280150			19
282151			20
284152			28
286153			29
288154			29
290155			24
292156			19
294157			27
296158			35
298159			24
300160			29
302161			25
304162			24
306163			19
308164			20
310165			20
312166			29
314167			18
316168			19
318169			26
320171			26
322172			22
324173			30
326174			24
328175			28
330176			26
332177			24
334178			34
336179			21
338180			23
340182			27
342183			28
344184			26
346185			29
348186			25
350187			13
352188			17
354189			31
356190			22
358191			25
360192			26
362193			27
364194			26
366195			28
368196			34
370197			25
372198			26
374199			27
376200			28
378201			24
380203			25
382204			22
384205			20
386206			23
388207			30
390208			29
392209			21
394210			18
396211			28
398212			18
400214			23
402215			26
404216			31
406217			25
408218			21
410219			30
412220			28
414221			24
416222			30
418223			26
420224			29
422225			22
424226			31
426227			22
428228			25
430229			18
432230			17
434231			21
436232			24
438233			23
440235			33
442236			24
444237			24
446238			21
448239			24
450240			26
452241			26
454242			23
456243			24
458244			36
460246			26
462247			28
464248			24
466249			26
468250			21
470251			20
472252			19
474253			19
476254			27
478255			23
480256			28
482257			16
484258			22
486259			25
488260			27
490261			27
492262			26
494263			32
496264			28
498265			28
500267			25
502268			13
504269			28
506270			17
508271			31
510272			26
512273			29
514274			20
516275			27
518276			37
520278			26
522279			24
524280			32
526281			24
528282			23
530283			27
532284			28
534285			29
536286			19
538287			24
540288			26
542289			26
544290			26
546291			30
548292			21
550293			35
552294			26
554295			26
556296			22
558297			33
560299			23
562300			22
564301			24
566302			31
568303			22
570304			20
572305			26
574306			23
576307			25
578308			22
580310			26
582311			30
584312			19
586313			29
588314			31
590315			25
592316			21
594317			24
596318			14
598319			28
600320			23
602321			26
604322			22
606323			22
608324			16
610325			30
612326			23
614327			39
616328			21
618329			26
620331			22
622332			24
624333			20
626334			19
628335			21
630336			24
632337			22
634338			22
636339			22
638340			26
640342			30
642343			20
644344			29
646345			16
648346			16
650347			13
652348			20
654349			28
656350			23
658351			24
660352			15
662353			24
664354			23
666355			14
668356			27
670357			22
672358			21
674359			29
676360			23
678361			29
680363			25
682364			28
684365			26
686366			25
688367			19
690368			18
692369			31
694370			26
696371			29
698372			33
700374			29
702375			24
704376			27
706377			25
708378			34
710379			25
712380			21
714381			22
716382			24
718383			28
720384			17
722385			18
724386			21
726387			18
728388			21
730389			21
732390			15
734391			21
736392			21
738393			25
740395			18
742396			28
744397			24
746398			24
748399			23
750400			28
752401			21
754402			34
756403			21
758404			24
760406			22
762407			18
764408			27
766409			24
768410			23
770411			29
772412			23
774413			32
776414			26
778415			27
780416			24
782417			32
784418			27
786419			24
788420			15
790421			22
792422			31
794423			26
796424			27
798425			15
800427			22
802428			21
804429			21
806430			23
808431			26
810432			26
812433			21
814434			20
816435			35
818436			19
820438			21
822439			27
824440			29
826441			22
828442			39
830443			27
832444			19
834445			19
836446			27
838447			21
840448			28
842449			25
844450			23
846451			26
848452			27
850453			32
852454			25
854455			30
856456			26
858457			23
860459			32
862460			30
864461			21
866462			26
868463			29
870464			21
872465			27
874466			22
876467			19
878468			20
880470			20
882471			21
884472			30
886473			22
888474			20
890475			29
892476			22
894477			24
896478			28
898479			23
900480			18
902481			29
904482			28
906483			34
908484			34
910485			28
912486			28
914487			21
916488			20
918489			28
920491			18
922492			22
924493			31
926494			27
928495			30
930496			18
932497			30
934498			30
936499			19
938500			16
940502			20
942503			27
944504			24
946505			20
948506			27
950507			23
952508			15
954509			24
956510			40
958511			21
960512			22
962513			28
964514			22
966515			30
968516			25
970517			26
972518			23
974519			31
976520			28
978521			31
980523			34
982524			15
984525			23
986526			22
988527			18
990528			26
992529			20
994530			28
996531			24
998532			18
1000534			23
1002535			29
1004536			28
1006537			23
1008538			28
1010539			23
1012540			21
1014541			31
1016542			20
1018543			19
1020544			34
1022545			23
1024546			23
1026547			19
1028548			23
1030549			22
1032550			24
1034551			31
1036552			21
1038553			26
1040555			22
1042556			22
1044557			26
1046558			27
1048559			26
1050560			26
1052561			24
1054562			16
1056563			20
1058564			32
1060566			32
1062567			34
