5010			5
5511			1
6012			5
6513			10
7014			10
7515			10
8016			11
8517			6
9018			4
9519			8
10020			9
10521			5
11022			3
11523			6
12024			5
12525			7
13026			6
13527			8
14028			7
14529			7
15030			8
15531			4
16032			8
16533			7
17034			7
17536			13
18037			7
18538			4
19039			11
19540			9
20041			6
20542			10
21043			7
21544			3
22045			3
22546			7
23047			6
23548			6
24049			9
24550			2
25051			4
25552			3
26053			6
26554			6
27055			5
27556			4
28057			5
28558			7
29059			3
29560			4
30061			7
30562			5
31063			4
31564			5
32065			6
32566			10
33067			4
33568			4
34069			4
34570			7
35072			6
35573			5
36074			5
36575			3
37076			5
37577			4
38078			9
38579			11
39080			4
39581			9
40082			4
40583			4
41084			5
41585			5
42086			9
42587			3
43088			7
43589			4
44090			6
44591			7
45092			7
45593			1
46094			7
46595			5
47096			8
47597			4
48098			4
48599			5
49100			5
49601			2
50102			5
50603			7
51104			7
51605			6
52106			6
52608			8
53109			8
53610			5
54111			8
54612			6
55113			5
55614			3
56115			5
56616			11
57117			13
57618			6
58119			3
58620			9
59121			9
59622			6
60123			7
60624			4
61125			5
61626			7
62127			9
62628			4
63129			9
63630			9
64131			4
64632			8
65133			10
65634			8
66135			6
66636			3
67137			8
67638			4
68139			5
68640			6
69141			5
69642			6
70144			7
70645			7
71146			2
71647			5
72148			2
72649			8
73150			8
73651			5
74152			4
74653			11
75154			9
75655			6
76156			6
76657			4
77158			12
77659			6
78160			5
78661			3
79162			5
79663			5
80164			3
80665			4
81166			3
81667			13
82168			7
82669			4
83170			4
83671			5
84172			5
84673			3
85174			5
85675			6
86176			3
86677			7
87178			5
87680			9
88181			7
88682			11
89183			8
89684			6
90185			3
90686			7
91187			7
91688			6
92189			6
92690			10
93191			8
93692			14
94193			5
94694			9
95195			8
95696			6
96197			9
96698			3
97199			7
97700			5
98201			7
98702			3
99203			4
99704			7
100205			4
100706			3
101207			3
101708			7
102209			6
102710			2
103211			6
103712			4
104213			6
104714			9
105216			5
105717			8
106218			4
106719			11
107220			4
107721			6
108222			8
108723			11
109224			6
109725			4
110226			5
110727			4
111228			5
111729			9
112230			8
112731			9
113232			3
113733			4
114234			4
114735			7
115236			9
115737			11
116238			10
116739			7
117240			8
117741			9
118242			7
118743			2
119244			8
119745			6
120246			6
120747			7
121248			4
121749			8
122250			14
122752			9
123253			4
123754			4
124255			5
124756			7
125257			6
125758			3
126259			9
126760			7
127261			3
127762			1
128263			8
128764			8
129265			12
129766			6
130267			4
130768			9
131269			6
131770			7
132271			5
132772			11
133273			5
133774			5
134275			4
134776			7
135277			4
135778			5
136279			6
136780			5
137281			6
137782			4
138283			7
138784			6
139285			8
139786			1
140288			6
140789			5
141290			2
141791			6
142292			10
142793			8
143294			7
143795			0
144296			3
144797			7
145298			7
145799			8
146300			8
146801			9
147302			9
147803			4
148304			6
148805			4
149306			5
149807			4
150308			7
150809			8
151310			4
151811			8
152312			8
152813			4
153314			4
153815			2
154316			6
154817			6
155318			4
155819			10
156320			10
156821			5
157322			8
157824			3
158325			8
158826			2
159327			7
159828			4
160329			4
160830			6
161331			8
161832			5
162333			2
162834			10
163335			11
163836			8
164337			5
164838			7
165339			3
165840			14
166341			8
166842			5
167343			7
167844			7
168345			8
168846			4
169347			6
169848			9
170349			9
170850			7
171351			6
171852			8
172353			10
172854			5
173355			8
173856			5
174357			9
174858			6
175360			6
175861			9
176362			9
176863			6
177364			3
177865			5
178366			3
178867			10
179368			5
179869			8
180370			14
180871			6
181372			5
181873			6
182374			3
182875			5
183376			3
183877			4
184378			4
184879			4
185380			3
185881			2
186382			7
186883			3
187384			5
187885			6
188386			5
188887			5
189388			5
189889			3
190390			10
190891			4
191392			5
191893			5
192394			8
192896			6
193397			9
193898			8
194399			6
194900			2
195401			6
195902			10
196403			9
196904			4
197405			10
197906			7
198407			5
198908			6
199409			8
199910			4
200411			9
200912			5
201413			5
201914			7
202415			8
202916			9
203417			6
203918			9
204419			3
204920			4
205421			8
205922			5
206423			8
206924			6
207425			11
207926			8
208427			4
208928			7
209429			8
209930			6
210432			6
210933			5
211434			10
211935			6
212436			8
212937			5
213438			3
213939			9
214440			10
214941			6
215442			7
215943			8
216444			7
216945			6
217446			6
217947			8
218448			6
218949			9
219450			6
219951			7
220452			6
220953			9
221454			9
221955			5
222456			9
222957			5
223458			8
223959			5
224460			8
224961			5
225462			7
225963			12
226464			4
226965			4
227466			7
227968			4
228469			0
228970			7
229471			4
229972			9
230473			7
230974			7
231475			5
231976			7
232477			4
232978			1
233479			8
233980			4
234481			7
234982			9
235483			6
235984			6
236485			5
236986			12
237487			7
237988			4
238489			3
238990			5
239491			10
239992			9
240493			9
240994			3
241495			6
241996			6
242497			9
242998			8
243499			6
244000			5
244501			5
245002			8
245504			11
246005			4
246506			5
247007			7
247508			7
248009			3
248510			6
249011			5
249512			8
250013			5
250514			4
251015			6
251516			5
252017			4
252518			2
253019			7
253520			3
254021			11
254522			4
255023			4
