226155			3
226256			0
226357			2
226458			2
226560			1
226661			2
226762			0
226863			2
226964			2
227065			1
227166			0
227267			1
227368			1
227469			1
227570			1
227671			1
227772			2
227873			0
227974			0
228075			0
228176			3
228277			2
228378			1
228480			2
228581			1
228682			4
228783			1
228884			3
228985			2
229086			0
229187			2
229288			2
229389			2
229490			1
229591			1
229692			1
229793			2
229894			1
229995			0
230096			0
230197			3
230298			2
230400			2
230501			0
230602			4
230703			2
230804			1
230905			0
231006			1
231107			0
231208			1
231309			3
231410			2
231511			1
231612			1
231713			1
231814			2
231915			1
232016			0
232117			1
232218			0
232320			0
232421			0
232522			0
232623			3
232724			4
232825			1
232926			1
233027			2
233128			0
233229			2
233330			0
233431			1
233532			0
233633			1
233734			1
233835			1
233936			2
234037			0
234138			1
234240			1
234341			4
234442			3
234543			1
234644			0
234745			1
234846			1
234947			0
235048			0
235149			2
235250			1
235351			0
235452			3
235553			1
235654			1
235755			2
235856			0
235957			0
236058			0
236160			1
236261			1
236362			1
236463			1
236564			0
236665			2
236766			0
236867			1
236968			1
237069			1
237170			4
237271			1
237372			2
237473			0
237574			1
237675			0
237776			3
237877			2
237978			3
238080			2
238181			2
238282			0
238383			4
238484			1
238585			2
238686			0
238787			0
238888			1
238989			0
239090			2
239191			1
239292			1
239393			3
239494			1
239595			0
239696			0
239797			0
239898			2
240000			3
240101			3
240202			1
240303			0
240404			1
240505			3
240606			3
240707			0
240808			0
240909			0
241010			0
241111			0
241212			4
241313			1
241414			2
241515			0
241616			1
241717			1
241818			1
241920			3
242021			3
242122			0
242223			2
242324			0
242425			4
242526			0
242627			2
242728			2
242829			2
242930			2
243031			2
243132			0
243233			2
243334			1
243435			2
243536			1
243637			2
243738			0
243840			2
243941			2
244042			2
244143			3
244244			2
244345			1
244446			0
244547			1
244648			1
244749			0
244850			1
244951			2
245052			0
245153			1
245254			1
245355			1
245456			1
245557			1
245658			0
245760			2
245861			0
245962			2
246063			1
246164			1
246265			1
246366			1
246467			0
246568			1
246669			2
246770			0
246871			1
246972			0
247073			1
247174			3
247275			2
247376			0
247477			0
247578			1
247680			0
247781			1
247882			0
247983			3
248084			2
248185			3
248286			0
248387			1
248488			1
248589			1
248690			0
248791			1
248892			1
248993			0
249094			1
249195			1
249296			0
249397			0
249498			1
249600			0
249701			3
249802			0
249903			0
250004			1
250105			1
250206			2
250307			1
250408			0
250509			0
250610			0
250711			1
250812			1
250913			0
251014			3
251115			1
251216			1
251317			0
251418			2
251520			2
251621			1
251722			1
251823			1
251924			2
252025			0
252126			0
252227			0
252328			0
252429			0
252530			2
252631			0
252732			4
252833			0
252934			4
253035			2
253136			0
253237			1
253338			4
253440			0
253541			2
253642			2
253743			3
253844			0
253945			4
254046			0
254147			2
254248			1
254349			1
254450			1
254551			1
254652			1
254753			3
254854			3
254955			2
255056			1
255157			1
255258			0
255360			2
255461			4
255562			1
255663			1
255764			0
255865			0
255966			1
256067			1
256168			2
256269			2
256370			0
256471			1
256572			5
256673			2
256774			0
256875			1
256976			1
257077			1
257178			2
257280			2
257381			1
257482			2
257583			0
257684			0
257785			0
257886			4
257987			2
258088			1
258189			1
258290			0
258391			1
258492			1
258593			3
258694			0
258795			2
258896			1
258997			1
259098			1
259200			4
259301			1
259402			6
259503			0
259604			5
259705			0
259806			3
259907			0
260008			0
260109			2
260210			1
260311			0
260412			3
260513			3
260614			2
260715			2
260816			2
260917			1
261018			1
261120			0
261221			2
261322			0
261423			2
261524			0
261625			1
261726			1
261827			1
261928			0
262029			1
262130			1
262231			1
262332			0
262433			0
262534			1
262635			0
262736			1
262837			3
262938			1
263040			0
263141			3
263242			2
263343			0
263444			2
263545			1
263646			2
263747			0
263848			2
263949			0
264050			0
264151			2
264252			2
264353			0
264454			0
264555			1
264656			2
264757			0
264858			1
264960			1
265061			0
265162			0
265263			3
265364			1
265465			1
265566			0
265667			1
265768			0
265869			0
265970			2
266071			1
266172			2
266273			2
266374			1
266475			5
266576			1
266677			3
266778			1
266880			2
266981			3
267082			2
267183			3
267284			0
267385			0
267486			0
267587			2
267688			2
267789			1
267890			2
267991			1
268092			0
268193			2
268294			0
268395			1
268496			0
268597			1
268698			0
268800			0
268901			1
269002			2
269103			1
269204			3
269305			1
269406			2
269507			1
269608			1
269709			1
269810			1
269911			1
270012			2
270113			1
270214			2
270315			0
270416			0
270517			2
270618			2
270720			0
270821			3
270922			1
271023			1
271124			1
271225			2
271326			1
271427			1
271528			0
271629			0
271730			3
271831			0
271932			0
272033			1
272134			0
272235			2
272336			0
272437			3
272538			2
272640			1
272741			1
272842			1
272943			2
273044			0
273145			1
273246			2
273347			0
273448			2
273549			2
273650			1
273751			3
273852			1
273953			0
274054			0
274155			0
274256			0
274357			1
274458			0
274560			1
274661			0
274762			2
274863			3
274964			0
275065			1
275166			3
275267			0
275368			3
275469			0
275570			1
275671			2
275772			2
275873			1
275974			0
276075			1
276176			0
276277			2
276378			1
276480			0
276581			0
